,lat,long
206,40.626438979874784,-74.18055605323197
207,40.62637101216847,-74.18046194265477
208,40.62603494595718,-74.17997394603897
209,40.625623997846624,-74.1794580255775
210,40.62544896937619,-74.17928105036857
211,40.625258031139204,-74.17908498125976
212,40.62484897039919,-74.17870797269612
213,40.62466107616424,-74.17855170915611
214,40.62845895151068,-74.18404728067222
215,40.6274895587736,-74.18235699496722
216,40.606762516920725,-74.16582357416986
217,40.60565471969138,-74.1657739400523
218,40.60690094198294,-74.16570103482675
219,40.606762516920725,-74.16582357416986
220,40.60762395852894,-74.16550356742596
221,40.60690094198294,-74.16570103482675
222,40.60834941486029,-74.16543644820958
223,40.60762395852894,-74.16550356742596
224,40.6112339578036,-74.16467556955246
225,40.610494827507516,-74.16483892670102
226,40.61392938517649,-74.16408311337636
227,40.6112339578036,-74.16467556955246
228,40.614632361706704,-74.16392419906381
229,40.61392938517649,-74.16408311337636
230,40.61531265031259,-74.16376773334964
231,40.614632361706704,-74.16392419906381
232,40.61599364510515,-74.16360273172515
233,40.61531265031259,-74.16376773334964
234,40.564444284977355,-74.12675265275138
235,40.5639746170227,-74.1259802435955
236,40.5639746170227,-74.1259802435955
237,40.56352664544226,-74.12523528173439
238,40.56352664544226,-74.12523528173439
239,40.56308440811939,-74.1245044049845
240,40.56308440811939,-74.1245044049845
241,40.56264411785188,-74.12377578265739
242,40.56264411785188,-74.12377578265739
243,40.562197661222335,-74.12304158649727
244,40.56588879133578,-74.12514181938411
245,40.56532636094399,-74.12570887501126
246,40.56682259563391,-74.12425898715854
247,40.56588879133578,-74.12514181938411
248,40.56738253505103,-74.12368195674568
249,40.56682259563391,-74.12425898715854
250,40.59090779288261,-74.15853043497033
251,40.591808324024186,-74.16013627378767
252,40.59044695576859,-74.15770780964077
253,40.59090779288261,-74.15853043497033
254,40.58999425663987,-74.15690992695676
255,40.59044695576859,-74.15770780964077
256,40.58855602876949,-74.15435618260092
257,40.58999425663987,-74.15690992695676
258,40.55954189277673,-74.11864043491042
259,40.5591007266341,-74.11791642472035
260,40.58789201245211,-74.15318265393401
261,40.58855602876949,-74.15435618260092
262,40.58846641702213,-74.15263083113717
263,40.58789201245211,-74.15318265393401
264,40.59017906233954,-74.15096773477968
265,40.58961451151725,-74.15151667766088
266,40.5894925030513,-74.14972777159286
267,40.59017906233954,-74.15096773477968
268,40.58884235403561,-74.14869312264472
269,40.5894925030513,-74.14972777159286
270,40.588571084657836,-74.14684720263921
271,40.588555955829285,-74.1477604008245
272,40.58856291894852,-74.14583448059619
273,40.58855786909222,-74.14636402120095
274,40.62984434839232,-74.12361418772201
275,40.629248591288835,-74.12321970431043
276,40.63263713408655,-74.12547363675479
277,40.63172799012731,-74.12489167992955
278,40.63172799012731,-74.12489167992955
279,40.6311346059911,-74.12448960061512
280,40.635252327237055,-74.12631986979562
281,40.63385870272121,-74.12595665955017
282,40.63385870272121,-74.12595665955017
283,40.633647409281714,-74.12591958199909
284,40.63343748610218,-74.12586469513907
285,40.63323024773673,-74.12579216355155
286,40.6330269634655,-74.12570237157887
287,40.63282887530647,-74.12559592335207
288,40.63263713408655,-74.12547363675479
289,40.63721008841005,-74.12688872703337
290,40.635252327237055,-74.12631986979562
291,40.56175583399751,-74.1223090853268
292,40.561312544685556,-74.12157692180614
293,40.561312544685556,-74.12157692180614
294,40.5608659910129,-74.12084283865774
295,40.562197661222335,-74.12304158649727
296,40.56175583399751,-74.1223090853268
297,40.56796636645953,-74.12309281180842
298,40.56738253505103,-74.12368195674568
299,40.56866123479887,-74.12242280144964
300,40.56796636645953,-74.12309281180842
301,40.56924647820501,-74.12188014073334
302,40.56866123479887,-74.12242280144964
303,40.56983605494289,-74.1213162550284
304,40.56924647820501,-74.12188014073334
305,40.570420846644936,-74.12074421652953
306,40.56983605494289,-74.1213162550284
307,40.57134285422802,-74.12005258935595
308,40.57124995890796,-74.11989461375035
309,40.57147389231577,-74.12028251793765
310,40.57134285422802,-74.12005258935595
311,40.57124995890796,-74.11989461375035
312,40.570420846644936,-74.12074421652953
313,40.5591007266341,-74.11791642472035
314,40.558652889075454,-74.11717059161195
315,40.62636149775401,-74.00829968858406
316,40.62580248375006,-74.00887928261909
317,40.558652889075454,-74.11717059161195
318,40.558211426497714,-74.11644202974547
319,40.558211426497714,-74.11644202974547
320,40.55776795288118,-74.11571261094133
321,40.55998256734655,-74.1193772659813
322,40.55954189277673,-74.11864043491042
323,40.572560205080684,-74.11888990155214
324,40.57147389231577,-74.12028251793765
325,40.57235289199287,-74.11851819251707
326,40.57124995890796,-74.11989461375035
327,40.57332930272498,-74.11782849898
328,40.572560205080684,-74.11888990155214
329,40.573121334771685,-74.11745978865932
330,40.57235289199287,-74.11851819251707
331,40.57415898139669,-74.11668292851935
332,40.57332930272498,-74.11782849898
333,40.57396160122623,-74.11633164216938
334,40.573121334771685,-74.11745978865932
335,40.57455209419559,-74.11615310022026
336,40.57415898139669,-74.11668292851935
337,40.55776795288118,-74.11571261094133
338,40.557314752087045,-74.11496115575765
339,40.557314752087045,-74.11496115575765
340,40.557131336803124,-74.11473114918827
341,40.55728323991426,-74.11416857497422
342,40.557131336803124,-74.11473114918827
343,40.55807774200106,-74.11323808537065
344,40.558053008132724,-74.1132344399407
345,40.55802821130504,-74.11323162916406
346,40.55800336772635,-74.113229654248
347,40.557978493606115,-74.1132285152191
348,40.55795360605198,-74.11322821446676
349,40.55792871947243,-74.11322875201449
350,40.55790385277957,-74.11323012671275
351,40.557879020382984,-74.11323233740426
352,40.55785424029307,-74.11323538411864
353,40.55782952692054,-74.11323926451801
354,40.557804899179835,-74.11324397509141
355,40.557780370581014,-74.11324951349944
356,40.55775595913912,-74.11325587504894
357,40.557731680166434,-74.11326305622293
358,40.558812565593136,-74.11335827158446
359,40.5587594399353,-74.1133610104411
360,40.558706278184566,-74.1133619970504
361,40.55865311456089,-74.11336123147471
362,40.55859998238373,-74.11335871377463
363,40.558546915871744,-74.11335444519318
364,40.55849394743895,-74.11334843051236
365,40.55844111130385,-74.11334067097503
366,40.558388439878016,-74.11333117372452
367,40.55833596737629,-74.11331994354573
368,40.55828372711183,-74.11330698640268
369,40.55823175149233,-74.11329231298068
370,40.55818007382859,-74.1132759316049
371,40.55812872652931,-74.11325785177966
372,40.55807774200106,-74.11323808537065
373,40.55905433032986,-74.11325288205703
374,40.558812565593136,-74.11335827158446
375,40.55936179441269,-74.11309929358889
376,40.55905433032986,-74.11325288205703
377,40.574414329256356,-74.1155215843844
378,40.57396160122623,-74.11633164216938
379,40.575018860235005,-74.11551321733921
380,40.57455209419559,-74.11615310022026
381,40.57489006467727,-74.11484200857115
382,40.574414329256356,-74.1155215843844
383,40.575482832986886,-74.11488040678914
384,40.575018860235005,-74.11551321733921
385,40.57536973312721,-74.11417785379729
386,40.57489006467727,-74.11484200857115
387,40.57594358932696,-74.11424560846727
388,40.575482832986886,-74.11488040678914
389,40.57636442814217,-74.11359534706783
390,40.57594358932696,-74.11424560846727
391,40.57585457527941,-74.11350686018596
392,40.57536973312721,-74.11417785379729
393,40.576324179822564,-74.11282249730495
394,40.57585457527941,-74.11350686018596
395,40.56254719609994,-74.11149028513965
396,40.561458328904806,-74.11226276582961
397,40.56588461443656,-74.10889317251147
398,40.564310666694325,-74.11013947168307
399,40.57685686689901,-74.11210546877204
400,40.576324179822564,-74.11282249730495
401,40.57760817832992,-74.11187095689031
402,40.577106436777264,-74.11258596888878
403,40.577371323043096,-74.11144394296862
404,40.57685686689901,-74.11210546877204
405,40.56877826832049,-74.1066043939087
406,40.56825534198563,-74.10547294553264
407,40.56825534198563,-74.10547294553264
408,40.567877126896555,-74.10466931631021
409,40.56712282463989,-74.10307036633131
410,40.56664840325183,-74.10208938245987
411,40.56664840325183,-74.10208938245987
412,40.566385856172666,-74.10154961573468
413,40.567877126896555,-74.10466931631021
414,40.567500649431295,-74.10386985556323
415,40.567500649431295,-74.10386985556323
416,40.56712282463989,-74.10307036633131
417,40.577944245870526,-74.10231607286012
418,40.57748035257534,-74.10142911627773
419,40.566385856172666,-74.10154961573468
420,40.56601481829054,-74.1007865096187
421,40.56601481829054,-74.1007865096187
422,40.56564348768328,-74.10002280932174
423,40.57748035257534,-74.10142911627773
424,40.577309443968424,-74.10112039163967
425,40.57477257981811,-74.09761703780059
426,40.57445492422196,-74.09703763870591
427,40.57445492422196,-74.09703763870591
428,40.574055067645055,-74.09630574373462
429,40.574055067645055,-74.09630574373462
430,40.57365796154228,-74.0955744047188
431,40.57365796154228,-74.0955744047188
432,40.57325912153918,-74.09484334356715
433,40.57325912153918,-74.09484334356715
434,40.57286111270233,-74.09411431177432
435,40.57245670300627,-74.09337727401173
436,40.57206254166227,-74.09264506350323
437,40.57206254166227,-74.09264506350323
438,40.57166247806203,-74.09191178122383
439,40.57166247806203,-74.09191178122383
440,40.571264781334214,-74.09117449341731
441,40.578612330976235,-74.11050795098477
442,40.578110089200706,-74.1111996808423
443,40.578396622013386,-74.110100835825
444,40.57788195522647,-74.1107657005293
445,40.579113960621896,-74.10981159171665
446,40.578612330976235,-74.11050795098477
447,40.57890961676221,-74.10943070236817
448,40.578396622013386,-74.110100835825
449,40.579609042730176,-74.10911151450267
450,40.579113960621896,-74.10981159171665
451,40.579438027619666,-74.1087944217224
452,40.57890961676221,-74.10943070236817
453,40.580191090289354,-74.10830950964656
454,40.579609042730176,-74.10911151450267
455,40.58003689469563,-74.10801070186393
456,40.579438027619666,-74.1087944217224
457,40.580730095882465,-74.10755588226196
458,40.580191090289354,-74.10830950964656
459,40.580730095882465,-74.10755588226196
460,40.58064448671628,-74.10739693326403
461,40.58064448671628,-74.10739693326403
462,40.58057531224888,-74.10726848349239
463,40.58057531224888,-74.10726848349239
464,40.58003689469563,-74.10801070186393
465,40.58057531224888,-74.10726848349239
466,40.579803878684785,-74.10582068300096
467,40.579803878684785,-74.10582068300096
468,40.57908481538324,-74.10447635374348
469,40.58133980010594,-74.10674914652698
470,40.580730095882465,-74.10755588226196
471,40.58115977710492,-74.10639872986813
472,40.58057531224888,-74.10726848349239
473,40.58183298949032,-74.10608995806811
474,40.58133980010594,-74.10674914652698
475,40.58162838151901,-74.10568815836787
476,40.58115977710492,-74.10639872986813
477,40.58233981060355,-74.1053976151811
478,40.58183298949032,-74.10608995806811
479,40.57908481538324,-74.10447635374348
480,40.57897144060106,-74.10426678386919
481,40.57897144060106,-74.10426678386919
482,40.578597600674875,-74.10356455202985
483,40.578597600674875,-74.10356455202985
484,40.577944245870526,-74.10231607286012
485,40.58215353884927,-74.105032871803
486,40.58162838151901,-74.10568815836787
487,40.58283693055892,-74.10470538832038
488,40.58233981060355,-74.1053976151811
489,40.62816137416373,-74.01001403616623
490,40.62769279938313,-74.01050029779292
491,40.583269097958,-74.10411340046628
492,40.58283693055892,-74.10470538832038
493,40.58302993842284,-74.10384282883668
494,40.58215353884927,-74.105032871803
495,40.58352272946052,-74.10315727372142
496,40.58302993842284,-74.10384282883668
497,40.58373845316593,-74.10346428274912
498,40.583269097958,-74.10411340046628
499,40.58422448721873,-74.10278862897019
500,40.58373845316593,-74.10346428274912
501,40.58422448721873,-74.10278862897019
502,40.58410694564017,-74.10263321590136
503,40.58410694564017,-74.10263321590136
504,40.58401503279196,-74.10249696100554
505,40.58401503279196,-74.10249696100554
506,40.58352272946052,-74.10315727372142
507,40.58401503279196,-74.10249696100554
508,40.58271119072394,-74.10061310927982
509,40.58477584977739,-74.10204260809364
510,40.58422448721873,-74.10278862897019
511,40.578623788034214,-74.10167004248882
512,40.577944245870526,-74.10231607286012
513,40.57916901535084,-74.10105235425708
514,40.578623788034214,-74.10167004248882
515,40.579688665799104,-74.10039083462023
516,40.57916901535084,-74.10105235425708
517,40.58020781736287,-74.09974044167913
518,40.579688665799104,-74.10039083462023
519,40.58072522905767,-74.09908893762386
520,40.58020781736287,-74.09974044167913
521,40.58271119072394,-74.10061310927982
522,40.58124170637752,-74.09844000874105
523,40.58124170637752,-74.09844000874105
524,40.58072522905767,-74.09908893762386
525,40.585085426143216,-74.10168250180182
526,40.58477584977739,-74.10204260809364
527,40.58542863516091,-74.10150794872565
528,40.585085426143216,-74.10168250180182
529,40.814263438302255,-73.93417194186887
530,40.814256882023784,-73.93406835289753
531,40.58838810564798,-74.09963844536792
532,40.58776419959859,-74.10019316459285
533,40.58838810564798,-74.09963844536792
534,40.58780967604319,-74.09850595241349
535,40.58780967604319,-74.09850595241349
536,40.587516056681224,-74.09793067637806
537,40.58653155057826,-74.09592290513135
538,40.58524011163237,-74.0934069940246
539,40.587516056681224,-74.09793067637806
540,40.587297263292484,-74.09747775901616
541,40.587297263292484,-74.09747775901616
542,40.58653155057826,-74.09592290513135
543,40.58524011163237,-74.0934069940246
544,40.58429903045421,-74.09156805272168
545,40.58429903045421,-74.09156805272168
546,40.58339158560974,-74.08978365956031
547,40.58414256104766,-74.08912148057901
548,40.58339158560974,-74.08978365956031
549,40.626988699996204,-74.12056862484859
550,40.626536153393985,-74.12012888054018
551,40.626536153393985,-74.12012888054018
552,40.62619142181135,-74.11967435956987
553,40.629248591288835,-74.12321970431043
554,40.62901121492043,-74.12303393362917
555,40.62901121492043,-74.12303393362917
556,40.62836328862028,-74.12205555310771
557,40.62836328862028,-74.12205555310771
558,40.62782274987923,-74.1212567786496
559,40.62782274987923,-74.1212567786496
560,40.626988699996204,-74.12056862484859
561,40.62619142181135,-74.11967435956987
562,40.62582382735804,-74.11916467850837
563,40.62582382735804,-74.11916467850837
564,40.6252689889462,-74.1184593966335
565,40.620375549083526,-74.08581269190012
566,40.61990942917572,-74.08589883541427
567,40.6252689889462,-74.1184593966335
568,40.625199032434324,-74.1183732839323
569,40.625131362758694,-74.11828408009315
570,40.625066058151646,-74.11819188807921
571,40.625003195937715,-74.1180968179419
572,40.62494284983968,-74.11799897972479
573,40.62488508997455,-74.11789848700923
574,40.62482998465145,-74.11779546046326
575,40.62477759767818,-74.11769001956385
576,40.62472799105957,-74.11758228614691
577,40.62468122319124,-74.11747238913219
578,40.62463734796912,-74.11736045506625
579,40.62459641748246,-74.11724661640082
580,40.6245584784177,-74.11713100557687
581,40.62452357745824,-74.11701375857986
582,40.62391096208903,-74.11541921792394
583,40.62305442442361,-74.11326249642453
584,40.621603646136016,-74.111533939297
585,40.62119448897397,-74.11094392885256
586,40.62119448897397,-74.11094392885256
587,40.62068834281911,-74.11001550712366
588,40.62068834281911,-74.11001550712366
589,40.620296238257296,-74.10910806199597
590,40.620296238257296,-74.10910806199597
591,40.61969949698162,-74.10770635309878
592,40.619543076084994,-74.10734089167894
593,40.6189841947213,-74.10608939622963
594,40.61969949698162,-74.10770635309878
595,40.619543076084994,-74.10734089167894
596,40.616416075490214,-74.10350925297675
597,40.61578110806055,-74.10302593084963
598,40.61578110806055,-74.10302593084963
599,40.61518744262601,-74.10256802204752
600,40.61518744262601,-74.10256802204752
601,40.61460049102682,-74.10209434409894
602,40.61460049102682,-74.10209434409894
603,40.61398540213585,-74.10127614451184
604,40.618022562407624,-74.1049532439322
605,40.61761290050651,-74.10458409245035
606,40.61398540213585,-74.10127614451184
607,40.613553149853935,-74.10068375980119
608,40.613553149853935,-74.10068375980119
609,40.61346054685461,-74.10055168514924
610,40.61346054685461,-74.10055168514924
611,40.61291865241377,-74.09987733831903
612,40.61291865241377,-74.09987733831903
613,40.612419076348814,-74.09935043079992
614,40.61066439142902,-74.08899694235053
615,40.609848085518585,-74.08958811729511
616,40.61085929279726,-74.08886588562818
617,40.61066439142902,-74.08899694235053
618,40.61167203768725,-74.0883323409866
619,40.61085929279726,-74.08886588562818
620,40.61184045323237,-74.08821627836521
621,40.61167203768725,-74.0883323409866
622,40.61228729634323,-74.08791568547841
623,40.61184045323237,-74.08821627836521
624,40.61293235278382,-74.0874869621876
625,40.61228729634323,-74.08791568547841
626,40.615317649783016,-74.0878337551262
627,40.61524323519441,-74.08785144084125
628,40.615243073073636,-74.08785147607934
629,40.61524292088568,-74.08785147587905
630,40.61516487502732,-74.08784843069866
631,40.61516473004353,-74.08784843050785
632,40.615164567985985,-74.08784838302603
633,40.61508793558408,-74.08782341894974
634,40.615087800542135,-74.08782337150357
635,40.61508769163334,-74.08782330045754
636,40.61501762056813,-74.08777810235837
637,40.615017467550956,-74.08777800880198
638,40.61501732357595,-74.08777786680731
639,40.61495785580655,-74.08771657485029
640,40.61441850105092,-74.08742825205125
641,40.613306973220055,-74.08720982789177
642,40.61495785580655,-74.08771657485029
643,40.614832667931466,-74.0876175144065
644,40.614699615294,-74.08753556575304
645,40.61456080314187,-74.08747218506974
646,40.61441850105092,-74.08742825205125
647,40.61553515306484,-74.08769173856992
648,40.615317649783016,-74.0878337551262
649,40.61592932512711,-74.08741339122412
650,40.61553515306484,-74.08769173856992
651,40.64538238236218,-74.10297436236009
652,40.64538485822955,-74.10309459500384
653,40.64538604259746,-74.10321486112633
654,40.645385933686065,-74.10333513707285
655,40.64538453151764,-74.10345539800915
656,40.64538183791244,-74.10357562265068
657,40.645377851093016,-74.1036957849782
658,40.645372573782424,-74.10381586134392
659,40.64536600600342,-74.10393582691378
660,40.64535814867604,-74.10405566040178
661,40.64534900452586,-74.1041753357958
662,40.64533857537585,-74.10429482944686
663,40.645326862147435,-74.10441411888692
664,40.64531386846706,-74.10453317810536
665,40.64529959525521,-74.10465198581649
666,40.64477323389383,-74.10090273196418
667,40.64490371032156,-74.10123133205774
668,40.64502307352781,-74.10156795577245
669,40.64513093979113,-74.10191162113424
670,40.64522694076191,-74.1022612870584
671,40.64531082337873,-74.10261590079465
672,40.64538238236218,-74.10297436236009
673,40.64475887104504,-74.09971600341404
674,40.64477323389383,-74.10090273196418
675,40.6446624755022,-74.09846550265823
676,40.64475887104504,-74.09971600341404
677,40.644810957175416,-74.09596787572032
678,40.644754134793565,-74.09646366000368
679,40.64471079586281,-74.09696226494106
680,40.64468104290661,-74.09746274518992
681,40.64466493885217,-74.09796414353441
682,40.6446624755022,-74.09846550265823
683,40.68609625274857,-73.99635808467426
684,40.68577513070053,-73.99538556352763
685,40.64547528804768,-74.09286333088892
686,40.64531265637751,-74.09347225765696
687,40.645164676266084,-74.09408809460888
688,40.64503161039271,-74.09470994515533
689,40.64491365486956,-74.09533684879598
690,40.644810957175416,-74.09596787572032
691,40.6462967724196,-74.08969223237081
692,40.64547528804768,-74.09286333088892
693,40.64645849763814,-74.08929733701471
694,40.6462967724196,-74.08969223237081
695,40.814256882023784,-73.93406835289753
696,40.81424929619079,-73.93386230973222
697,40.64666442296897,-74.08893333110039
698,40.64645849763814,-74.08929733701471
699,40.59618322973988,-74.06354940419718
700,40.59559899100783,-74.06312169535028
701,40.60018246638861,-74.06463740793615
702,40.59893485965751,-74.0637593338734
703,40.602425147213864,-74.06542830381814
704,40.60228007873379,-74.06539303491574
705,40.60074681133015,-74.06494708281497
706,40.60018246638861,-74.06463740793615
707,40.60120439228711,-74.06507709933145
708,40.60074681133015,-74.06494708281497
709,40.594189417664055,-74.06181815760236
710,40.59358190629474,-74.06260093604675
711,40.60987895856193,-74.08720823286464
712,40.60898062776996,-74.08812546240918
713,40.610726038958916,-74.086342149276
714,40.60987895856193,-74.08720823286464
715,40.613306973220055,-74.08720982789177
716,40.61293235278382,-74.0874869621876
717,40.613499616924074,-74.08692973681205
718,40.613306973220055,-74.08720982789177
719,40.61397561744594,-74.08628169134226
720,40.613499616924074,-74.08692973681205
721,40.61163014950892,-74.08545611256768
722,40.610726038958916,-74.086342149276
723,40.61208000525718,-74.0852618671329
724,40.61163014950892,-74.08545611256768
725,40.61271735097642,-74.08500441648664
726,40.61208000525718,-74.0852618671329
727,40.61402726083747,-74.08478305168673
728,40.61340606617178,-74.08485214743214
729,40.616532981926156,-74.08698538932435
730,40.61592932512711,-74.08741339122412
731,40.61406160698656,-74.08617532002977
732,40.61397561744594,-74.08628169134226
733,40.61458243120478,-74.08546427492436
734,40.61406160698656,-74.08617532002977
735,40.615205025809345,-74.08464853224429
736,40.61402726083747,-74.08478305168673
